Latitude,Longitude,#,Title,file#,מיקום גוף יוצר,Description,תיאור התיק,תקופת החומר מ,תקופת החומר עד,סוג התיק,שפה,סטטוס חשיפה,subjects,people,locations,events,organization,projects,מספר תיק לציטוט,מספר תיק,מספר תיק ישן,מספר מסמכים בתיק,זכויות יוצרים,מתאריך,עד תאריך,מזהה סימול מקורי,סוג מפה,קנה מידה,צבע,"רוחב בס""מ",אורך או גובה במטר,"סה""כ תצלומים",מקום הוצאה,תאריך התצלום,תאריך הפקה,סוג זיעור,מקומות הקשורים בפריט,סוג מוצג,תאריך הוצאה,מסמכים בתיק,סוג החומר המוצג,סוג פרסום,"עומק בס""מ",xfile?,url,ScanningDAte
18264,"תיק חקירה - פריצה, מתלונן יוסף נסים נחמוי",0b0717068779009a,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,"שמות מוזכרים: שוטר משה קורפל, שופט בבית משפט השלום בירושלים ירמיהו צוקרמן",,1/4/1945 0:00,1/4/1945 0:00,כללי,,גלוי,פשיעה,,צפניה 42 כרם אברהם ירושלים,,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kirn,,מ - 11 / 2439,1,,1/4/1945 0:00,1/4/1945 0:00,14/45,,,,,,,,,,,צפניה 42 כרם אברהם ירושלים,,,ISA-MandatoryOrganizations-MandatePolice-001kirn,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b0717068779009a,,,
31.7911185,35.1931023,,,,,,,,,,,,,,גבעת שאול,,משטרת המנדט - תחנת משטרה ירושלים,,,,,,,,,,,,,,,,,,,,גבעת שאול,,,,,,,,,
18267,תיק חקירה - גניבה. מתלוננת: פנינה הלפרין (הלפרן),0b071706877911fc,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,"שמות מוזכרים: יצחק קליין מושקין, קיטה קליין, יהושע הלפרין",,12/26/1944 0:00,3/19/1945 0:00,כללי,,גלוי,פשיעה,,רחוב מטודלה 23 רחביה ירושלים,,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kis8,,מ - 30 / 2439,1,,12/26/1944 0:00,3/19/1945 0:00,782/44 149/44,,,,,,,,,,,רחוב מטודלה 23 רחביה ירושלים,,,ISA-MandatoryOrganizations-MandatePolice-001kis8,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b071706877911fc,,,
31.7826565,35.2150147,18269,"תיק חקירה - גניבה. מתלונן אדון קליינסקי מרח' רמב""ם 9",0b071706877911fe,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,"שמות מוזכרים: יצחק ישראלי, שוטר מאיר פרידמן, רחל בוחבוט",,12/24/1944 0:00,12/25/1944 0:00,כללי,,גלוי,פשיעה,,"סוכת שלום, ירושלים",,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kisa,,מ - 32 / 2439,1,,12/24/1944 0:00,12/25/1944 0:00,,,,,,,,,,,,"סוכת שלום, ירושלים",,,ISA-MandatoryOrganizations-MandatePolice-001kisa,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b071706877911fe,
31.7848864,35.2123891,18270,תיק חקירה - גניבה מתלוננת: ברטה שלמה עזרא,0b071706877911ff,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,"שמות מוזכרים: שרה חביליו, מזל אשת חיים נבון",,6/9/1944 0:00,6/9/1944 0:00,כללי,,גלוי,פשיעה,,מחנה יהודה ירושלים,,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kisb,,מ - 33 / 2439,1,,6/9/1944 0:00,6/9/1944 0:00,,,,,,,,,,,,מחנה יהודה ירושלים,,,ISA-MandatoryOrganizations-MandatePolice-001kisb,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b071706877911ff,
18271,תיק חקירה - גניבה. מתלוננת: חנה פרנק,0b07170687791200,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,"שמות מוזכרים: שוטר משה קורפל, גבריאל פרנק, מלכה נחמני, יונתן גדליה אסולין",,12/27/1944 0:00,12/27/1944 0:00,כללי,,גלוי,פשיעה,,קריית משה מונטיפיורי החדשה ירושלים,,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kisc,,מ - 34 / 2439,1,,12/27/1944 0:00,12/27/1944 0:00,,,,,,,,,,,,קריית משה מונטיפיורי החדשה ירושלים,,,ISA-MandatoryOrganizations-MandatePolice-001kisc,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b07170687791200,,,
18273,תיק חקירה - פריצה וגניבה מתלונן דאגלס גמבלר,0b07170687791202,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,,,5/21/1945 0:00,5/21/1945 0:00,כללי,,גלוי,פשיעה,,רחוב הטורים ירושלים,,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kise,,מ - 36 / 2439,1,,5/21/1945 0:00,5/21/1945 0:00,454/45,,,,,,,,,,,רחוב הטורים ירושלים,,,ISA-MandatoryOrganizations-MandatePolice-001kise,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b07170687791202,,,
18274,תיק חקירה - פריצה וגניבה. מתלוננת פרנץ במברגר,0b07170687791203,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,"שמות מוזכרים: שוטרים יצחק ועקנין ומאיר פרידמן,  רוט בומברגר אורי פרנץ במברגר",,5/18/1945 0:00,5/18/1945 0:00,כללי,,גלוי,פשיעה,,רחוב סעדיה הגאון ירושלים,,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kisf,,מ - 37 / 2439,1,,5/18/1945 0:00,5/18/1945 0:00,449/45,,,,,,,,,,,רחוב סעדיה הגאון ירושלים,,,ISA-MandatoryOrganizations-MandatePolice-001kisf,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b07170687791203,,,
18275,תיק חקירה - גניבה  מתלוננים משה ולילי פרידמן,0b07170687791204,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,שמות מוזכרים: שוטר מאיר פדרמן,,5/18/1945 0:00,5/18/1945 0:00,כללי,,גלוי,פשיעה,,רחוב אלפסי 35 ירושלים,,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kisg,,מ - 38 / 2439,1,,5/18/1945 0:00,5/18/1945 0:00,,,,,,,,,,,,רחוב אלפסי 35 ירושלים,,,ISA-MandatoryOrganizations-MandatePolice-001kisg,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b07170687791204,,,
18276,תיק חקירה - פריצה וגניבה. מתלונן: סאלח נחום מזרחי,0b07170687791205,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,"שמות מוזכרים: שוטר יצחק ועקנין, בתיה אשת צאלח נחום מזרחי",,5/17/1945 0:00,5/20/1945 0:00,כללי,,גלוי,פשיעה,,"זכרון יוסף, ירושלים",,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kish,,מ - 39 / 2439,1,,5/17/1945 0:00,5/20/1945 0:00,,,,,,,,,,,,"זכרון יוסף, ירושלים",,,ISA-MandatoryOrganizations-MandatePolice-001kish,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b07170687791205,,,
18277,תיק חקירה - גניבה מחנות המתלונן דוד וייס רחוב ישעיה,0b07170687791369,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,"שמות מוזכרים: מיכאל כהן, שוטר יצחק ועקנין",,5/7/1945 0:00,5/9/1945 0:00,כללי,,גלוי,פשיעה,,"רחוב דוד ילין, ירושלים",,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kisu,,מ - 45 / 2439,1,,5/7/1945 0:00,5/9/1945 0:00,,,,,,,,,,,,"רחוב דוד ילין, ירושלים",,,ISA-MandatoryOrganizations-MandatePolice-001kisu,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b07170687791369,,,
31.7789979,35.1894235,18278,תיק חקירה - פריצה וגניבת תכשיטים. מתלוננת: פאולה פריזר,0b07170687791403,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,"שמות מוזכרים: שוטר יצחק ועקנין, שמחה אשת אליעזר מזרחי מזכרון יוסף",,5/9/1945 0:00,5/23/1945 0:00,כללי,,גלוי,פשיעה,,בית הכרם ירושלים,,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kisv,,מ - 46 / 2439,1,,5/9/1945 0:00,5/23/1945 0:00,,,,,,,,,,,,בית הכרם ירושלים,,,ISA-MandatoryOrganizations-MandatePolice-001kisv,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b07170687791403,
,,,,,,,,,,,,,רחוב החלוץ,,משטרת המנדט - תחנת משטרה ירושלים,,,,,,,,,,,,,,,,,,,,רחוב החלוץ,,,,,,,,,,,
18279,תיק חקירה - פריצה לבית ברחביה. מתלונן: מרווין אספאן רחוב אברבנאל 18,0b07170687791404,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,"שמות מוזכרים: חיים אהרון כהן, יצחק אהרון כהן, חיים אהרון לוי מנחלת ציון, שמחה לוי, יצחק בן יעקב מזרחי מנחלת אחים, רחל מזרחי והשוטר מאיר מזרחי",,12/5/1945 0:00,12/12/1945 0:00,כללי,,גלוי,פשיעה,,"נחלת ציון, אברבנאל ירושלים",,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kisw,,מ - 47 / 2439,1,,12/5/1945 0:00,12/12/1945 0:00,963/45,,,,,,,,,,,"נחלת ציון, אברבנאל ירושלים",,,ISA-MandatoryOrganizations-MandatePolice-001kisw,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b07170687791404,,,
32.5742715,34.9549018,18280,תיק חקירה - גניבה,0b07170687791405,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,"שמות מוזכרים: מרדכי בנבניסתי אשכנזי, אליהו משה חודג'ה, שוטר יוסף גרבלוביץ (גרבקוביץ), מנחם שבתאי מזרחי, מרדכי מזרחי, ארון בן שלמה מזרחי",,12/1/1945 0:00,12/31/1945 0:00,כללי,,גלוי,פשיעה,,זכרון יוסף,,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kisx,,מ - 48 / 2439,1,,12/1/1945 0:00,12/31/1945 0:00,,,,,,,,,,,,זכרון משה ירושלים,,,ISA-MandatoryOrganizations-MandatePolice-001kisx,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b07170687791405,
31.7950589,35.1994763,,,,,,,,,,,,,,זכרון משה ירושלים,,משטרת המנדט - תחנת משטרה ירושלים,,,,,,,,,,,,,,,,,,,,זכרון יוסף,,,,,,,,,
,,,,,,,,,,,,,"תחכמוני, שערי רחמים, מקור ברוך, אגריפס",,,,,,,,,,,,,,,,,,,,,,"תחכמוני, שערי רחמים, מקור ברוך, אגריפס",,,,,,,,,,,
31.7911185,35.1931023,18281,תיק חקירה -  פריצה וגניבה. מתלוננת רחל קאמן מגבעת שאול,0b07170687791406,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,"שמות מעורבים: שוטר מאיר פרידמן, פנחס בחרי, (בהרי), שאול בחרי, אליהו נחמיה, דוד נחמיה, שוטר שפיגלשטיין אברהם",,6/1/1944 0:00,6/30/1944 0:00,כללי,,גלוי,פשיעה,,"גבעת שאול, ירושלים",,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kisy,,מ - 49 / 2439,1,,6/1/1944 0:00,6/30/1944 0:00,,,,,,,,,,,,"גבעת שאול, ירושלים",,,ISA-MandatoryOrganizations-MandatePolice-001kisy,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b07170687791406,
18282,תיק חקירה - גניבה. מתלונן: יעקב בן עזרא פולק מנחלת אחים,0b07170687791407,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,"שמות מוזכרים: אברהם בן אליהו חפץ, יצחק בן אברהם ישי מרחוב יוסף בן מתתיהו, נחום לנדר, יעקב שקד, אברהם נצר, אברהם בן שלום בן דוד גר בסוכת שלום, ניסן בן בכור קמחי, שמואל בן מאיר זיני, שלום בן אברהם תורגמן תלמידים מבית ספר קלן, נגריה של סגל ברחוב אגריפס בירושלים",,6/25/1944 0:00,6/26/1944 0:00,כללי,,גלוי,פשיעה,,"אגריפס, נחלת אחים ירושלים",,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kisz,,מ - 50 / 2439,1,,6/25/1944 0:00,6/26/1944 0:00,306/44,,,,,,,,,,,"אגריפס, נחלת אחים ירושלים",,,ISA-MandatoryOrganizations-MandatePolice-001kisz,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b07170687791407,,,
31.79592425,35.21198076,18283,תיק חקירה - גניבה. מתלונן: בעל מוסך ברוממה מתתיהו כהן גר ברחוב תחכמוני 23,0b07170687791408,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,"שמות מוזכרים בתיק: קריגר צבי, שוטר יעקב חזר, פוגל, יצחק גטלר ממקור ברוך, דוד יעקב מזרחי, ד""ר פרד ריכשטיין מקטמון",,4/1/1943 0:00,5/1/1943 0:00,כללי,,גלוי,פשיעה,,ירושלים,,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kit0,,מ - 51 / 2439,1,,4/1/1943 0:00,5/1/1943 0:00,,,,,,,,,,,,ירושלים,,,ISA-MandatoryOrganizations-MandatePolice-001kit0,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b07170687791408,
18285,תיק חקירה - פריצה וגניבה. מתלוננת: שרה אשבל,0b0717068779140a,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,"שמות מוזכרים: משה בן יוסף מקייס ממונטפיורי הישנה, רבקה אמקייס (מקייס, אלקייס*), עמינדב אבר , שוטר יעקב חזן, שושנה עלווני",,6/9/1943 0:00,6/26/1943 0:00,כללי,,גלוי,פשיעה,,"רחוב רמב""ן 38 רחביה, ירושלים",,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kit2,,מ - 53 / 2439,1,,6/9/1943 0:00,6/26/1943 0:00,235/43,,,,,,,,,,,"רחוב רמב""ן 38 רחביה, ירושלים",,,ISA-MandatoryOrganizations-MandatePolice-001kit2,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b0717068779140a,,,
18286,תיק חקירה -גניבה. מתלונן: קלמן ניימן מהמלך גורג ירושלים,0b0717068779140b,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,"שמות מעורבים מוזכרים: יעקב ניימין אחותו רבקה מרחוב אלחרזי, שוטר יעקב חזן",,6/1/1943 0:00,6/10/1943 0:00,כללי,,גלוי,פשיעה,,"רח' המלך ג'ורג', ירושלים",,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kit3,,מ - 54 / 2439,1,,6/1/1943 0:00,6/10/1943 0:00,30/43,,,,,,,,,,,"רח' המלך ג'ורג', ירושלים",,,ISA-MandatoryOrganizations-MandatePolice-001kit3,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b0717068779140b,,,
31.7758547,35.2129365,18287,תיק חקירה - פריצה. מתלוננת: שולמית אונא,0b0717068779140c,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,שמות מוזכרים: גרטרוד אונא,,6/4/1943 0:00,6/8/1943 0:00,כללי,,גלוי,פשיעה,,אוסישקין 18 ירושלים,,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kit4,,מ - 55 / 2439,1,,6/4/1943 0:00,6/8/1943 0:00,230/43,,,,,,,,,,,אוסישקין 18 ירושלים,,,ISA-MandatoryOrganizations-MandatePolice-001kit4,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b0717068779140c,
31.7721991,35.2111902,18288,תיק חקירה - פריצה וגניבה. מתלוננת: לילי פרידמן,0b0717068779145a,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,שמות מוזכרים: שוטר מתחנת מחנה יהודה יעקב חזן,,6/1/1943 0:00,6/10/1943 0:00,כללי,,גלוי,פשיעה,,אלפסי 35 ירושלים,,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kit6,,מ - 57 / 2439,1,,6/1/1943 0:00,6/10/1943 0:00,224/43,,,,,,,,,,,אלפסי 35 ירושלים,,,ISA-MandatoryOrganizations-MandatePolice-001kit6,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b0717068779145a,
18289,תיק חקירה - פריצה וגניבה. מתלונן: ויליאם קפקא,0b0717068779145b,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,שמות מוזכרים: שוטר יעקב חזן,,6/12/1943 0:00,6/13/1943 0:00,כללי,,גלוי,פשיעה,,רחוב אלפסי ירושלים,,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kit7,,מ - 58 / 2439,1,,6/12/1943 0:00,6/13/1943 0:00,222/43,,,,,,,,,,,רחוב אלפסי ירושלים,,,ISA-MandatoryOrganizations-MandatePolice-001kit7,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b0717068779145b,,,
31.7779514,35.211443,18290,תיק חקירה - פריצה וגניבה. מתלונן: שמואל זליג רוחמקין,0b0717068779145c,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,"שמות מוזכרים: שוטר יעקב חזן, עד: משה מורו גר באוסישקין 37",,6/1/1943 0:00,6/10/1943 0:00,כללי,,גלוי,פשיעה,,שערי חסד ירושלים,,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kit8,,מ - 59 / 2439,1,,6/1/1943 0:00,6/10/1943 0:00,,,,,,,,,,,,שערי חסד ירושלים,,,ISA-MandatoryOrganizations-MandatePolice-001kit8,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b0717068779145c,
31.79592425,35.21198076,18291,תיק חקירה - פריצה וגניבה מבית חרושת צניקוגרפיה של פייקובסקי,0b0717068779145d,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,"שמות מוזכרים: גרשון בן שמלה מאלי מזכרון יוסף, שמואל דב גכטר,",,5/1/1943 0:00,5/26/1943 0:00,כללי,,גלוי,פשיעה,,ירושלים,,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kit9,,מ - 60 / 2439,1,,5/1/1943 0:00,5/26/1943 0:00,,,,,,,,,,,,ירושלים,,,ISA-MandatoryOrganizations-MandatePolice-001kit9,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b0717068779145d,
18292,תיק חקירה - פריצה וגניבה. מתלונן: חיים בן יונה רפאל מזרחי מזכרון יוסף,0b0717068779145f,גופים מנדטורים/משטרה - ממשלת ארץ ישראל,שמות מוזכרים:,,5/12/1943 0:00,5/13/1943 0:00,כללי,,גלוי,פשיעה,,"זכרון יוסף, ירושלים",,משטרה - ממשלת ארץ ישראל,,ISA-MandatoryOrganizations-MandatePolice-001kitb,,מ - 62 / 2439,1,,5/12/1943 0:00,5/13/1943 0:00,171/43,,,,,,,,,,,"זכרון יוסף, ירושלים",,,ISA-MandatoryOrganizations-MandatePolice-001kitb,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680022595/File/0b0717068779145f,,,
